epoch,loss_tr,loss_te,corr_te
0,,5.250569004001039,0.01678257304161586
1,2.8795593507362134,3.5202310362247506,0.42671977343248046
2,2.700916362230224,3.482892985897835,0.4369188663443958
3,2.676729077642614,3.476104301635665,0.44191623526445933
4,2.6740157537990146,3.4893084228640854,0.43916868178931373
5,2.667030442844738,3.466111442055365,0.43608937630145334
6,2.6551604475637878,3.5474149958051817,0.43964585912414333
7,2.6439573840059416,3.436248413842134,0.4464091609427874
8,2.626013247352658,3.435356237671592,0.4593855921325015
9,2.603568787827636,3.3715378786578323,0.46547487102528073
10,2.5740938707433565,3.334835602177514,0.4700047634900412
11,2.5522773545799833,3.3046230866451456,0.47645165973092607
12,2.524471833248331,3.2568230526615873,0.48975757517054436
13,2.4945643399700974,3.29537019825945,0.4929166166851967
14,2.4658612849736454,3.3863780618918065,0.49841531685365026
15,2.438184878741852,3.1998335941873415,0.5098598422170717
16,2.40792930788464,3.227973040908274,0.5126658686373318
17,2.3756553825705944,3.151231500837538,0.5140352019019467
18,2.349511586054407,3.1493746445636557,0.5158583693828611
19,2.3294896263666827,3.2211309153624255,0.513351264562548
20,2.2967460038083973,3.1096456117100186,0.5218603295672888
21,2.2670958201692564,3.1062549978795677,0.5272050726408402
22,2.2357120363399234,3.128444972062352,0.5220414213286233
23,2.211022215660172,3.1048666064185326,0.5251853867837909
24,2.185413732372149,3.104685107264856,0.5260345008697466
25,2.152902027272215,3.127735796600881,0.5220013159530907
26,2.137076680106346,3.102463769792306,0.5250231210503079
27,2.107143666708108,3.107545305382122,0.5211680576331202
28,2.0720728319702726,3.100342483833583,0.5276895530280603
29,2.0539928954659086,3.1027509263067534,0.5248631925247419
30,2.0338617054500965,3.16313430877647,0.5220558804355973
31,2.0050721105301017,3.1122331860089543,0.5256300395988182
32,1.9774241254787253,3.0816957878343985,0.53067692780053
33,1.95362133931632,3.089001431609645,0.5281315609922215
34,1.9310610095659893,3.1041134415250835,0.5225683104196729
35,1.91593603293101,3.0985047817230225,0.5300383670591357
36,1.8862076546206619,3.0737038646081483,0.5316254485368446
37,1.864119954783507,3.1161612332469284,0.5260162179716802
38,1.8386889777400277,3.106783425567126,0.5257751083886081
39,1.813419944409168,3.0977446298406583,0.528192474588213
40,1.7985944434849903,3.135737343267961,0.5311223442327944
41,1.772696026647934,3.0843025168987235,0.5327399777893631
42,1.7547265086511168,3.097711944820905,0.5276229129867652
43,1.7300892150161242,3.1513144813402736,0.5258622402386512
44,1.719659306786277,3.085906632018812,0.5336463797943207
45,1.6940189449474066,3.0768148808768303,0.5299951730043443
46,1.6760720989920876,3.0734437499383485,0.5322453510325366
47,1.6563540591736032,3.0833830472194785,0.5333472547067405
48,1.6375363956798206,3.076293687025706,0.5340244233617844
49,1.6207884459784536,3.1024529837598704,0.5322960697817216
50,1.6099827280550292,3.117401239245829,0.5343800893385628
51,1.5865317748652563,3.1150611536671415,0.5352921739291547
52,1.5708737915212458,3.1000708305474483,0.5355814881069196
53,1.5584778159555763,3.0817549246730227,0.535264878768405
54,1.5388738154762922,3.1057932431047615,0.5321168961547951
55,1.5260187143629247,3.071206368581213,0.5361476328606399
56,1.5138396184251766,3.0915428111047456,0.5349779211966603
57,1.4948048883616323,3.0914451546139188,0.5318855986032357
58,1.4807951354017161,3.095706578456994,0.5333630972783006
59,1.4683294133706526,3.0932448247466424,0.5350613732894248
60,1.4539416007923358,3.100202567047543,0.5318359082431824
61,1.4437291938247103,3.1099051393643773,0.5308906291985487
62,1.4307671123080783,3.1088569441227,0.5328638189634937
63,1.4162977163237755,3.0982288272693905,0.5349005274124417
64,1.4051726460456848,3.1201317990669097,0.5351957315523251
65,1.395761727684676,3.118034951614611,0.5317474326359902
66,1.3811193075444963,3.132357197578507,0.5329042984445187
67,1.372232290229412,3.126752499378089,0.5370767772674078
68,1.3620932472474647,3.123378188923152,0.5327611633368189
69,1.3480963125975445,3.1145854532116592,0.5333326958390726
70,1.338409897353914,3.1275777630131656,0.5328656694413306
