epoch,loss_tr,loss_te,corr_te
0,,5.236631490967491,0.005287205693387793
1,2.880612027464491,3.545545048183865,0.41799255142028935
2,2.6887026826540628,3.5813779879097987,0.4336929174479956
3,2.6650923141325364,3.4565255900826117,0.4390581515658274
4,2.655247050102311,3.4589982111044604,0.44272530837313384
5,2.6439775812505473,3.423334605163998,0.4470602847416127
6,2.6272791566872837,3.42721951007843,0.4533610240168046
7,2.6014315985669993,3.388640684310836,0.4648697284043106
8,2.571964146813961,3.3428825892583287,0.4672089631884585
9,2.5519498258528084,3.3154836881040324,0.4737002435697971
10,2.526928698474711,3.2985157936510414,0.47707804404840026
11,2.5018507729877126,3.5447568766998523,0.483056152335668
12,2.4775884693319146,3.2375761824424822,0.49188344534085515
13,2.4446679528313453,3.212815924124284,0.5031863316135214
14,2.4156252163829226,3.204371211504695,0.500493237840494
15,2.386344888896653,3.175322539276547,0.5063794108800617
16,2.3525376148296124,3.17627416837095,0.5169697564588984
17,2.3263010996760745,3.145370231132315,0.5147180737416909
18,2.2976690949213627,3.1776783026830113,0.5274500097148054
19,2.2732370188741973,3.116024510426955,0.5272774348821142
20,2.2415651709142357,3.0671973234475263,0.5333267990553453
21,2.2157925349293333,3.0769152322200815,0.5310798340124873
22,2.185962819992894,3.08114079333315,0.5313753447705037
23,2.1609340623171645,3.056128028065267,0.5460103260795025
24,2.1395684875021077,3.0190741919507884,0.5438530150016796
25,2.1184115641646915,2.9953110832156558,0.549341405652252
26,2.0878359657345396,2.9914098231479374,0.5496643183806882
27,2.0647484861841106,2.9991543028089733,0.5503494209568127
28,2.046193640340458,2.9950992615536007,0.5480908617441728
29,2.0170875995448143,2.9725865607309823,0.5521378021061101
30,1.9979776457102612,2.949420002373782,0.5598602748964409
31,1.9790906279978127,2.9552041924361028,0.5568208837112005
32,1.9488856777398273,2.969781163967017,0.5538427299224983
33,1.9315828286638164,2.964311785168118,0.5593693797289482
34,1.9065272510051727,2.947467463185089,0.5590979768997159
35,1.888991089481296,2.912811034857625,0.5642663571634823
36,1.864454876593869,2.9732303511012685,0.5568840035954914
37,1.8442837427360843,2.942830224229832,0.5609116947879029
38,1.8173686958322621,2.934602303938432,0.5651865482266377
39,1.7969011251974587,2.917824261718326,0.5647986491887154
40,1.7779778850198997,2.971024599942294,0.5587869768052196
41,1.7574133102339928,2.9102388656500615,0.5673382103420939
42,1.7419502786313645,2.978847147238375,0.5599295661776011
43,1.7234670194712551,2.91665529783326,0.5689495463360138
44,1.7004633476637832,2.932109099445921,0.5642188610544929
45,1.6791476071482958,2.8845544210588088,0.5712203861711744
46,1.6633874975671672,2.9349433159587357,0.5649266220864868
47,1.6451532581839898,2.878212448924479,0.5710467260482279
48,1.6285281286697195,2.9007714396775373,0.5694804425259309
49,1.6114902225407688,2.9402683738506203,0.5684827865333825
50,1.5964065419905114,2.92580747845197,0.5673601019115422
51,1.5816039518274443,2.8989380580006223,0.569649419574789
52,1.5646837486161127,2.896804508536753,0.5702038870177986
53,1.5469474530581273,2.908614204989539,0.5709563761473678
54,1.5361987313236853,2.965895035652199,0.5720373923052122
55,1.521116951800356,2.916110518002751,0.5726243765074566
56,1.5057201653417915,2.894559140157218,0.5749751490031745
57,1.491113042590594,2.9010635313361584,0.5721437396167657
58,1.477050740309436,2.8954992818109915,0.5725802530224412
59,1.4631730284955766,2.9711121194290393,0.5641019890886566
60,1.4511629352063844,2.9420474153576475,0.5682418066219201
61,1.4376416754240942,2.9122397592573455,0.5689466165763318
62,1.4261038023414034,2.9152995402162727,0.5736989880016364
63,1.4132494423726591,2.9241133651348075,0.5742884328727087
64,1.4013757597316394,2.89865606842619,0.5754726235710557
65,1.3890717577452611,2.9000304196820115,0.5721977820322786
66,1.3791379055591544,2.917969722940464,0.5731769356382708
67,1.3645056197137544,2.907354514406185,0.5740661991185294
68,1.356701551061688,2.920420010884603,0.5715697485055804
69,1.3428704669379226,2.9149031055094015,0.5712438216220389
70,1.3343227123371277,2.9713942149672845,0.5722201190751095
