epoch,loss_tr,loss_te,corr_te
0,,5.234381841890739,-0.07103900333340185
1,2.8588910843386794,3.5464390696901265,0.4135748296240248
2,2.6868155541444065,3.5108144114715882,0.42700258992866463
3,2.6687658952944204,3.498999691972829,0.4294865372871379
4,2.65831584581221,3.510593265596062,0.42830086763305664
5,2.6484195442512783,3.4962937940250742,0.4336016897320033
6,2.637269986097259,3.488040891560641,0.4349402846774665
7,2.6189486980438232,3.452195092885181,0.44100701071946746
8,2.5906562404801146,3.4077300609964314,0.4489861811991813
9,2.5673752439142477,3.4290841059251265,0.4505788843641861
10,2.5516787776441285,3.3733395000900885,0.46199605285322665
11,2.532357988333461,3.3704651184756345,0.46288426440067787
12,2.5092815931397254,3.3721069326304427,0.46724422316152203
13,2.493636686091471,3.3545954058868714,0.46831888155516593
14,2.4644485106973937,3.3715212152461813,0.4709130510418714
15,2.441382479788077,3.3468281789259477,0.47020614512169107
16,2.4140708160520803,3.311676243940989,0.47576849105738317
17,2.38726725451874,3.302949709723694,0.48240687095526724
18,2.367806935852224,3.335881069453076,0.48043841132756543
19,2.336475991540485,3.336355426696816,0.4874885999910424
20,2.316837173218679,3.38999327866718,0.475655031030573
21,2.2850963506433697,3.2717344405675175,0.48820675440329797
22,2.2636577956604236,3.2765110773269575,0.4892896564376656
23,2.23411462312997,3.2503366524522956,0.49078512222507614
24,2.208859610136109,3.2480039891570507,0.4887191941748593
25,2.1810914287061403,3.2703994717260803,0.4913778056540314
26,2.1580715188474366,3.2412602829210684,0.4918739576351469
27,2.1321216908970264,3.2541761524749524,0.49121892064414635
28,2.105206892947958,3.2680162781416766,0.4937568538741123
29,2.1082366786219855,3.2949437228116123,0.4904634873546828
30,2.0588645516621944,3.261776167936999,0.49489732101051714
31,2.039497040136896,3.234562974987608,0.4956407100062071
32,2.014498974337722,3.23663887833104,0.4943631422413791
33,1.9919974123588715,3.243999052529383,0.4931769900264338
34,1.9672819129144303,3.538280938610886,0.4965987318674674
35,1.9425846085403904,3.273063227383777,0.4935347211390664
36,1.94969588036489,3.3306305986462217,0.4924270722671441
37,1.9053659562510674,3.241707157004963,0.49374493654443696
38,1.8821174330783612,3.3610679651751663,0.49384621107236615
39,1.8639660658258381,3.2692629556463224,0.4900207290678469
40,1.8456999123698534,3.278350765054876,0.4934816007839414
41,1.8203084110611616,3.2759599222077265,0.49560495195881094
42,1.8092792482689173,3.2479560856867318,0.49495422414638585
43,1.7851126124762526,3.2886716440470534,0.4964287498773685
44,1.7668687005837758,3.2639072001582443,0.4958630417670723
45,1.7519600054230353,3.2807299946293687,0.49412006947492704
46,1.7348938487996959,3.31508332912368,0.4941680802175201
47,1.7175452778435716,3.2684817241899893,0.49611595367194816
48,1.6972222550950868,3.297151062223646,0.4939246404998837
49,1.6825185466294337,3.304549265991558,0.4928783613990386
50,1.6682170840224835,3.309350927670797,0.49250610934358774
51,1.6565454821996015,3.2807955278290644,0.4919870698473182
52,1.640865712153791,3.332152919335799,0.49522130917776874
53,1.6294822316579145,3.403603803629827,0.4913452966380112
54,1.6103560719827208,3.305060775593074,0.49272674678738065
55,1.5953819893225274,3.3088443375597096,0.49433752211168314
56,1.5866423462978516,3.2959856396973737,0.4914179571621981
57,1.5704289870430725,3.3116587719531974,0.49180213779154763
58,1.557791832420561,3.3850129915006235,0.4903048165829921
59,1.5480052732458018,3.4165550783427077,0.49182763544460195
60,1.5341360304090712,3.32396648026476,0.4912137085265751
61,1.5238901852357267,3.4013536241319446,0.4898638303982875
62,1.5124386988504968,3.312687524641403,0.4912068922080667
63,1.4999535159029143,3.3149263027942544,0.4926419462115915
64,1.4943866624374582,3.3392811339310926,0.4901198413811187
65,1.4783740167063897,3.359925743305322,0.4876350521877304
66,1.4689772336771993,3.3613117523867673,0.4860918704799937
67,1.4566870819438587,3.384540750522806,0.4891624519992649
68,1.4489728236439252,3.3452890172149194,0.4900103994860159
69,1.4394942988650967,3.3678879581316554,0.4909205337219323
70,1.4282693790666985,3.373830648383709,0.4863788086372127
