epoch,loss_tr,loss_te,corr_te
0,,5.114747173858412,-0.04084364870127295
1,3.1044411273917767,3.852732039461232,0.31441202955952935
2,2.995481164467455,3.826082535464354,0.3242944681974367
3,2.9797607937244455,3.8419957112784338,0.32795318247648597
4,2.970179571346803,3.8617582832924042,0.3331870303409481
5,2.966544042934071,3.822263458762506,0.3307438475231536
6,2.966424631048935,3.8072995766244753,0.3324183957320435
7,2.9606085979577266,3.813766603518014,0.33366488432507135
8,2.9620466340671885,3.8635031574904315,0.3304850710716385
9,2.966455071261435,3.807156825908507,0.3353491848690569
10,2.9602228583711567,3.802755579803929,0.33431880392581137
11,2.953667859236399,3.8023507077284533,0.33571210536987683
12,2.9471893515249694,3.7967644677017676,0.3364527355643072
13,2.947933797282402,3.860768456651707,0.33880523120148637
14,2.9388374243721818,3.7787515798000375,0.3424199999366088
15,2.9280244154159467,3.7744410688226875,0.34720679262327353
16,2.913507277315313,3.7643515497747093,0.3484856163162386
17,2.900103555785285,3.735892307878745,0.35521101220317974
18,2.8834735549459554,3.732496587314991,0.3624237275962413
19,2.866359902150703,3.696432797595708,0.3665526337840043
20,2.839931062375656,3.699576558488788,0.36930750618109176
21,2.818639908475105,3.686297261353695,0.37827519584750935
22,2.799310271788125,3.6721632312042543,0.3808415942269904
23,2.7726713524322317,3.650018247691068,0.3848397412271948
24,2.746468052418545,3.644917905330658,0.39152253468970155
25,2.722313627450153,3.63789956617837,0.39088312362898336
26,2.7007747846420367,3.618662812493064,0.39380731884542536
27,2.6803669634491505,3.6113873033812554,0.4007132519090273
28,2.6536537294435982,3.72136587687213,0.3941503310915447
29,2.6334849553878863,3.591749415253148,0.4003398957370521
30,2.609161832717934,3.5862101304410685,0.4007597703713097
31,2.585898407781967,3.593746893333666,0.4009343750162489
32,2.5629058344797655,3.5686441334811123,0.40844917777048245
33,2.5419691036445924,3.6495327022340565,0.40460274346055997
34,2.516453786931857,3.564133081773315,0.40933207445288544
35,2.495923897232672,3.5620941525757917,0.41093977886490746
36,2.4746060886166314,3.5516194960083625,0.41364887194721955
37,2.455317061356824,3.543445460724108,0.4144009421249063
38,2.43356127329547,3.567974658927532,0.4146881991371877
39,2.4122940717321453,3.5578295293480457,0.41314127168274195
40,2.3938554820388256,3.5450589765201914,0.41793322275056927
41,2.373780623228863,3.5487586837826353,0.4151787455096042
42,2.3558615078829757,3.5353827741411,0.41888359384924684
43,2.337118814388911,3.542170499310349,0.4182175238718727
44,2.318561209572686,3.5472155074880583,0.4150389417771754
45,2.299605712746129,3.5403245970456285,0.41669867660902793
46,2.2814757664396303,3.5238401107113773,0.4226116125588686
47,2.2679676112502514,3.525080601374308,0.4192011197262587
48,2.250135722786489,3.517704138250062,0.42164891428720286
49,2.2281056242157713,3.5360791598907624,0.41933399083050027
50,2.210738875047125,3.5153702473399613,0.42428664809990047
51,2.19807875276816,3.5365967052151457,0.42357019719082445
52,2.1849984451375826,3.5221290732875015,0.42543356288727086
53,2.167436139451133,3.519366493128767,0.4227503449162928
54,2.1535817782084146,3.5321186058449023,0.42302478623650464
55,2.1405981065648976,3.531158761544661,0.42365096016408
56,2.121253007289135,3.521209220693569,0.424642703680477
57,2.1048952578896225,3.5316239282338304,0.42714776675475785
58,2.0946454658652796,3.5231464896539246,0.4266381163031909
59,2.0788833203941883,3.5275301535924277,0.42580673381512135
60,2.0656791543117676,3.5346516214235866,0.4234103646415677
61,2.052599019775487,3.522994612804567,0.42378728257439124
62,2.0384584463605977,3.5298973333956014,0.42524443879061136
63,2.0255012111832396,3.5443229603044912,0.42785935793905744
64,2.0113356914183105,3.524946848551432,0.4257002357122833
65,1.9988695735281163,3.5235006520242402,0.42873020096408165
66,1.9886166113193589,3.5352451825382736,0.42530886822986347
67,1.9769095155325802,3.550689743022726,0.42176879581051174
68,1.9651312328348256,3.538866314021024,0.42416510686885867
69,1.9516359073947174,3.5603638369627673,0.422454552547403
70,1.9412035340010518,3.5806433419988615,0.41958972169527264
