epoch,loss_tr,loss_te,corr_te
0,,5.240291188461612,-0.006240518044065342
1,2.840831509744278,3.5201810249174486,0.42528550677563853
2,2.6557947035991782,3.469364796021972,0.4370163411548794
3,2.640118340651194,3.462117237274093,0.4409550785512901
4,2.6253664364116363,3.4481874668236934,0.4482387952531026
5,2.6195949454500216,3.444698321096825,0.4489563552529494
6,2.61456203852037,3.4337365753722913,0.4455934175454592
7,2.6065940333135202,3.4186408670261654,0.4489007616869316
8,2.600443461928705,3.404414647155338,0.4520212427093334
9,2.587624915621497,3.399930497010549,0.45968292871859934
10,2.60281884790671,3.4098016758157748,0.45879413427096405
11,2.5445886037566443,3.3418513524411906,0.4671746533193941
12,2.5155551794803506,3.319540038253322,0.4813929210058977
13,2.4913639814564674,3.293792705343227,0.4826730933420228
14,2.4656772514184317,3.255073159632057,0.4912506298307704
15,2.4357546188614587,3.258546064598392,0.49269808965037554
16,2.4069965006125096,3.2558284058715357,0.4996747047039869
17,2.37464092867543,3.18996874431167,0.5083305033543979
18,2.3369255719160793,3.1855579741073377,0.5105492383546251
19,2.3032092870485905,3.1598491433894997,0.5130287776571762
20,2.2652901188291685,3.1901039583514437,0.5180298756780147
21,2.2337660057978197,3.1307752872958328,0.5170587556516807
22,2.198433958520793,3.112779095317378,0.5239352716098973
23,2.1672458161007273,3.102225641409556,0.5249962188530424
24,2.127789507008562,3.090158983312472,0.5283871107872187
25,2.098792155884733,3.0997585515783292,0.5281209663101558
26,2.0602582145218897,3.070621897475888,0.5340374980278598
27,2.0326646548328977,3.0922635191618792,0.5301469947511306
28,1.990532972896942,3.056125268791661,0.5346857475703565
29,1.958646326053022,3.0368947374700297,0.5422115965054709
30,1.9250847829712763,3.040177785386943,0.54085665470801
31,1.8986937223058757,3.02808257485881,0.54176366004344
32,1.8689026522516,3.0173418022165395,0.5471106594972366
33,1.8389136740053542,3.0428797301619945,0.5393873448596413
34,1.819043138412514,3.0290808804107434,0.5415129139420412
35,1.7858582536379497,3.084207843650471,0.537261588034388
36,1.763098960573023,3.043998142083486,0.5427113496363869
37,1.737872487065768,3.00291068746586,0.5506475317815679
38,1.7134866371299282,3.020899599248713,0.542848328839414
39,1.68976439761393,3.0109539242705914,0.5494574725438225
40,1.668788176293325,3.0057672930486277,0.5477969511191786
41,1.6460547477307945,2.996858416181622,0.5483268529928021
42,1.629139029919499,2.9832200106948314,0.5502699103967899
43,1.6073689370444326,3.0248961460710775,0.5423463567868121
44,1.5877550671799014,3.047173357371128,0.5424989126379243
45,1.5715890957249536,3.012827333777842,0.5459080757662736
46,1.5503681356256658,3.2322439184092513,0.5503426701889838
47,1.5356424896403997,3.0013726781112977,0.5510888045696198
48,1.5188856182074306,3.0015559136265457,0.5488047208868594
49,1.5025718449944196,3.0429285867045626,0.5510963670653025
50,1.4821431374911107,3.0412606097231007,0.5446687193450508
51,1.4698064808893685,3.0090013616012805,0.5486665483813988
52,1.4528272449970245,3.0011041007860744,0.5503342494955077
53,1.4393604936623814,3.0246403963878903,0.545120997026125
54,1.4271772202819284,3.035404405208549,0.5447261443755114
55,1.4125877808440814,3.0386915676521533,0.548096988321888
56,1.400531772411231,3.017641022951916,0.5504891204266884
57,1.3829338920838905,3.0154158298415368,0.5514862177971794
58,1.3717120934014368,3.0342893769042663,0.5498433514560753
59,1.361266390843825,3.029391049736678,0.5468582101721635
60,1.347819222645326,3.0437796838355786,0.5473628617982489
61,1.3368162861978166,3.027312033104174,0.5483614483770269
62,1.324771209798678,3.0185190704133777,0.5501651446703096
63,1.3137012599694609,3.015599888382536,0.5524769342934477
64,1.3025856866981045,3.038406254065157,0.5494833828652602
65,1.2932974897851848,3.0186661048368975,0.5522885422520608
66,1.2834062973658245,3.0194922926450016,0.5507885720178757
67,1.2715848964272123,3.0392849878831343,0.5460083379063512
68,1.2636733037052732,3.0102415891608807,0.5538148327797764
69,1.2519702992656014,3.0387226108348733,0.5507791483963569
70,1.2439186530883866,3.029708100689782,0.551643069385334
